Subscription_ID__c,Assessed_Machines__c,Asset__c,CreatedById,Current_Licence__c,Customer_Name__c,Deployment_Date__c,Name,Deployment_Status__c,Deployment_Type__c,Discovered_Machines__c,Install_Date__c,LastModifiedById,Last_Updated__c,Licence_GUID__c,Managed_App_Location__c,OwnerId,Provisioning_Status__c,Renewal_Date__c,Renewal_Licence__c
44f5db4e-3110-49c1-9d29-f245b3d9b40f,0,02iJ1000000HUwBIAW,0055g00000GCXjLAAX,Microsoft Funded Extension,Wellstar,2024-06-11T05:54:19.000+0000,e1731d3e-9f12-41bf-baf1-880e839b6279,Active,MarketPlace,2767,2024-06-10T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,EBF329BE-3089-4213-A5CE-106DCC6D483D,centralus,0055g00000GCXjLAAX,Succeeded,2024-02-24T13:00:00.000+0000,Hibenate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,296,02iJ1000000HSHDIA4,0055g00000GCXjLAAX,Microsoft Funded,PeterboroughCivicHospital,2024-07-10T14:05:34.000+0000,a1a62bc4-8d1d-4b8b-b6a3-8ce4bfb72d0a,Active,SaaS,296,2024-07-10T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,6A3B2670-A753-B7C4-841C-6766E30CA33B,canadacentral,0055g00000GCXjLAAX,Succeeded,2024-11-14T13:00:00.000+0000,Not Appliable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,02iJ1000000HS8wIAG,0055g00000GCXjLAAX,Microsoft Funded,ABBSchweizAG,2024-07-02T13:18:34.000+0000,b1f31ad5-b51d-45c6-a8a6-8d45d36f748a,Active,SaaS,0,2024-07-01T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:09.000+0000,AFC9BB63-4190-98DF-2690-F10B388A4C81,westeurope,0055g00000GCXjLAAX,Succeeded,2024-11-05T13:00:00.000+0000,Not Appliable
21a2e03f-1ab1-409c-8e79-a1125a6936ac,428,02iJ1000000HR2hIAG,0055g00000GCXjLAAX,Fixed Annual (Partner),CraigsInvestmentPartners,2022-08-02T14:49:11.000+0000,25ba810e-5bf9-4698-97d2-9a6e722e1145,Removed,MarketPlace,434,2022-08-02T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T15:00:07.000+0000,F9528A0B-6B48-8616-C3AB-BE2944EA578D,australiaeast,0055g00000GCXjLAAX,Succeeded,2024-07-31T14:00:00.000+0000,Monthly PAYG (Partner)
f0e1607b-4658-4abf-b6a8-5df6a5447929,48,,0055g00000GCXjLAAX,Standard Monthly,ListHoldingGmbH,2023-11-29T11:45:49.000+0000,27402eb5-ebfa-4cde-894e-a3bdd55ece4d,Removed,SaaS,48,2023-11-29T11:45:52.000+0000,0055g00000GCXjLAAX,2024-06-05T22:00:11.000+0000,1BCBEFA3-B181-4E59-A4BF-A66F14DC0510,westeurope,0055g00000GCXjLAAX,Succeeded,2099-07-12T03:56:00.000+0000,Standard Monthly
769133f5-f7d8-4953-96af-afc04a2038ab,252,02iJ1000000HTjoIAG,0055g00000GCXjLAAX,Microsoft Funded,cardfactory,2024-09-04T02:41:19.000+0000,a7cfa7dc-a399-4f37-8451-a4b5f2294518,Active,MarketPlace,253,2024-09-03T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,0D3D6FAB-F98F-4EF7-1D6F-A579E728D482,uksouth,0055g00000GCXjLAAX,Succeeded,2025-01-08T13:00:00.000+0000,Hibernate Monthly
8f5ec004-8800-4842-81cf-3fd0b45d4808,367,02i5g00000CFRfWAAX,0055g00000GCXjLAAX,Monthly PAYG (Direct),PensionInsuranceCorporation,2024-04-16T00:28:28.000+0000,d31e6380-bc72-4e4d-a8b2-d5e9e8bfabf8,Active,MarketPlace,370,2024-04-15T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,3432A3F9-54B2-435A-F821-E5DB088B84E5,uksouth,0055g00000GCXjLAAX,Succeeded,2024-10-10T13:00:00.000+0000,Monthly PAYG (Direct)
f0e1607b-4658-4abf-b6a8-5df6a5447929,2,02iJ1000000HRJgIAO,0055g00000GCXjLAAX,Microsoft Funded,LTIMindTree,2024-06-18T19:41:24.000+0000,2ca933e6-0f91-4d7c-8757-da1de6c6da34,Active,SaaS,2,2024-06-18T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,BE3E29F1-07C9-4421-BA54-132CFE09343D,westeurope,0055g00000GCXjLAAX,Succeeded,2024-10-23T13:00:00.000+0000,Not Appliable
f0e1607b-4658-4abf-b6a8-5df6a5447929,5,02iJ1000000HUylIAG,0055g00000GCXjLAAX,Microsoft Funded,IHCNewZealandIncorporated,2024-09-09T14:53:44.000+0000,4a0888d0-8573-495e-ac70-df34b7c77c20,Active,SaaS,5,2024-09-09T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,E011EA1A-25CA-270C-1C4C-A6B3DC0BABE4,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2025-01-14T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,350,,0055g00000GCXjLAAX,Microsoft Funded,ETIGIDAVEPAZ.SAN.VETIC.A.S.,2024-04-21T14:27:52.000+0000,b711b2e0-bcf5-4628-8bd5-eb07286ad395,Removed,SaaS,353,2024-04-21T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-01T08:00:10.000+0000,,westeurope,0055g00000GCXjLAAX,Succeeded,2024-07-20T14:00:00.000+0000,Not Applicable
8f2352f8-cde2-4d43-86ac-9821c3952fb8,0,,0055g00000GCXjLAAX,,,2024-04-18T05:38:33.000+0000,0160436d-8f46-42ed-9f19-ede6f459dcc6,Active,MarketPlace,0,,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,,westeurope,0055g00000GCXjLAAX,Succeeded,,
f0e1607b-4658-4abf-b6a8-5df6a5447929,205,02iJ1000000HTzEIAW,0055g00000GCXjLAAX,Microsoft Funded,ABBSchweizAG(SwitzerlandDC),2024-08-22T23:49:40.000+0000,5d81b19d-fd28-4e2c-b47f-ee02a93f7d8e,Active,SaaS,209,2024-08-22T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:10.000+0000,97DB436D-DA9F-279E-7223-9E13D728A411,westeurope,0055g00000GCXjLAAX,Succeeded,2024-12-27T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,771,02iJ1000000HUtvIAG,0055g00000GCXjLAAX,Microsoft Funded,STEELCASEINC,2024-09-05T14:31:05.000+0000,e6867cef-35f9-43b4-b54e-11fb4d872b19,Active,SaaS,771,2024-09-05T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:15.000+0000,4E8B64B8-5330-6000-484C-B8326EB7C0AD,eastus,0055g00000GCXjLAAX,Succeeded,2025-01-10T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,2540,,0055g00000GCXjLAAX,Microsoft Funded,WLGORE&ASSOCIATIONINC,2024-04-21T13:28:51.000+0000,56324fce-1409-482f-933a-3019265a6335,Removed,SaaS,2571,2024-04-20T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-03T18:00:16.000+0000,,eastus,0055g00000GCXjLAAX,Succeeded,2024-07-19T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Microsoft Funded,KarimT-RVTools001,2024-06-09T17:53:31.000+0000,91f5cfd8-7880-40dd-8fcb-30255e0671c5,Active,SaaS,0,2024-06-09T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,,uksouth,0055g00000GCXjLAAX,Succeeded,2024-09-07T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,02iJ1000000HUjVIAW,0055g00000GCXjLAAX,Microsoft Funded,TopFormBrassiereManufacturingCoLtd,2024-09-03T18:47:56.000+0000,60161e46-017b-4f1f-a2c5-3bb7f3a1d718,Active,SaaS,0,2024-09-03T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:15.000+0000,1BF0215A-1F5E-423B-71B5-5A952A227F78,southeastasia,0055g00000GCXjLAAX,Succeeded,2025-01-08T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Microsoft Funded,USA-rv004,2024-09-22T20:30:26.000+0000,051b9e1f-ed52-40c6-96ec-3bf775b62887,Active,SaaS,0,2024-09-22T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:15.000+0000,,eastus,0055g00000GCXjLAAX,Succeeded,2025-01-27T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,152,,0055g00000GCXjLAAX,Microsoft Funded,DeutschesMuseum,2024-03-19T21:12:24.000+0000,5a1281e5-52f2-4e97-bf21-4c44a7e44f9c,Removed,SaaS,152,2024-03-19T21:12:25.000+0000,0055g00000GCXjLAAX,2024-07-09T02:00:07.000+0000,,westeurope,0055g00000GCXjLAAX,Succeeded,2024-06-17T14:00:00.000+0000,Not Applicable
59ef3d6b-57e9-4621-b22b-c8eb08a308e9,0,,0055g00000GCXjLAAX,,,2024-06-28T05:54:32.000+0000,3d6f4330-d54b-4c48-b7cc-4cd33ae02d65,Removed,MarketPlace,0,,0055g00000GCXjLAAX,2024-07-02T10:00:31.000+0000,,westus2,0055g00000GCXjLAAX,Failed,,
38c73064-f987-44d7-9b52-caee270f036a,2476,02i5g00000CBzhzAAD,0055g00000GCXjLAAX,Microsoft Funded Extension,Cenitex,2024-04-23T19:38:11.000+0000,2563d086-a7de-4cf3-baf2-588191df5a7a,Removed,MarketPlace,2499,2024-04-23T19:38:14.000+0000,0055g00000GCXjLAAX,2024-09-19T20:00:08.000+0000,49894C74-EFF1-8BAE-9221-C4C4C0A4A0CD,australiaeast,0055g00000GCXjLAAX,Succeeded,2024-09-20T14:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Microsoft Funded,BOKFNA,2024-08-05T13:05:57.000+0000,73cff5ca-a03b-4baa-befb-59902673aad2,Removed,SaaS,0,2024-08-05T13:06:00.000+0000,0055g00000GCXjLAAX,2024-08-12T18:00:12.000+0000,,eastus,0055g00000GCXjLAAX,Succeeded,2024-12-09T13:00:00.000+0000,Not Applicable
220640f0-b4bf-4cc2-bb8d-dae4d712207a,246,,0055g00000GCXjLAAX,Hibernate Monthly,RRA,2023-10-06T01:51:59.000+0000,e7172b80-3b32-4cc3-b21e-670d62efcaaf,Removed,MarketPlace,247,2023-10-05T13:00:00.000+0000,0055g00000GCXjLAAX,2024-09-26T04:00:10.000+0000,1BCBEFA3-B181-4E59-A4BF-A66F14DC0510,eastus,0055g00000GCXjLAAX,Succeeded,2024-10-24T13:00:00.000+0000,Hibernate Monthly
1149274b-2b55-48a7-8dda-8ebc584e70f5,0,,0055g00000GCXjLAAX,,,2023-11-02T18:42:59.000+0000,057c2b7c-98c7-4bed-88fe-6a2a9058309e,Active,MarketPlace,0,,0055g00000GCXjLAAX,2024-10-16T19:00:06.000+0000,,australiaeast,0055g00000GCXjLAAX,Succeeded,,
f0e1607b-4658-4abf-b6a8-5df6a5447929,376,02iJ1000000HTWPIA4,0055g00000GCXjLAAX,Microsoft Funded,OKEGroupGmbH,2024-08-04T13:25:46.000+0000,84501686-765c-4e2d-bfad-6d5cb76c260c,Active,SaaS,377,2024-08-03T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,571637D5-0230-CEC4-1F0F-CE2FA2BAB939,westeurope,0055g00000GCXjLAAX,Succeeded,2025-01-07T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,196,,0055g00000GCXjLAAX,Microsoft Funded,RV-ANZ-001,2024-06-25T23:13:14.000+0000,b7cd19b2-3e14-40f6-b40a-7901b090e92d,Active,SaaS,196,2024-06-25T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2025-06-30T14:00:00.000+0000,Microsoft Funded
f0e1607b-4658-4abf-b6a8-5df6a5447929,162,,0055g00000GCXjLAAX,Not Applicable,AvarnSecurityOy,2023-11-22T17:38:23.000+0000,a69f881f-fec9-4aeb-a92d-7b858e328a29,Removed,SaaS,162,2023-11-22T13:00:00.000+0000,0055g00000GCXjLAAX,2024-09-25T18:00:11.000+0000,,westeurope,0055g00000GCXjLAAX,Succeeded,2024-07-04T14:00:00.000+0000,Not Applicable
9500cc8f-e01a-4b6e-bde8-bc226b50590c,548,02i5g00000CFNKCAA5,0055g00000GCXjLAAX,Fixed Annual (Direct),Quilter,2024-02-29T04:45:45.000+0000,c87322c5-c920-4741-b9fc-7bb8901c2465,Active,MarketPlace,555,2024-02-28T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,F6AAF498-D686-4D49-9210-7AA1BFE27DF5,uksouth,0055g00000GCXjLAAX,Succeeded,2026-05-28T14:00:00.000+0000,Monthly PAYG (Direct)
230e90e7-49a6-420b-a7d4-fe7c0dcc1bd3,21,,0055g00000GCXjLAAX,Hibernate Monthly,IQVIA,2023-08-03T06:43:41.000+0000,5486beee-527b-4b2b-b881-81d5541525a3,Removed,MarketPlace,23,2023-08-03T06:43:45.000+0000,0055g00000GCXjLAAX,2024-08-28T06:00:07.000+0000,98BE4946-6AC3-293A-F22C-B365BF718745,westus2,0055g00000GCXjLAAX,Succeeded,2024-09-25T14:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,49,02iJ1000000HUIPIA4,0055g00000GCXjLAAX,Microsoft Funded,RopoCapital,2024-08-25T13:17:42.000+0000,fc27b929-8483-41e5-b7ea-827d6fcce4dc,Active,SaaS,49,2024-08-24T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,B0944E03-F385-1C11-6644-658D96F4A885,westeurope,0055g00000GCXjLAAX,Succeeded,2024-12-29T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,291,02iJ1000000HUuAIAW,0055g00000GCXjLAAX,Microsoft Funded,BOSTONPROPERTIES,2024-09-05T13:43:04.000+0000,57891aeb-3b7a-4bea-a401-840e04deb7b2,Active,SaaS,292,2024-09-04T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:11.000+0000,D22A0524-6B6F-FAA9-1E89-65A641C0BD2D,eastus,0055g00000GCXjLAAX,Succeeded,2025-01-09T13:00:00.000+0000,Not Applicable
024f343c-635f-4e2f-a0a6-b6095b728bca,1477,02i5g00000CFReHAAX,0055g00000GCXjLAAX,Microsoft Funded,Plains,2024-08-15T06:54:43.000+0000,ecf4b570-56cc-4165-be6e-daa9c4ad539b,Active,MarketPlace,1505,2024-04-08T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:06.000+0000,3D2EC79A-8484-FBDD-82B8-0DA168226321,southcentralus,0055g00000GCXjLAAX,Succeeded,2024-08-13T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,81,02i5g00000CFOQoAAP,0055g00000GCXjLAAX,Microsoft Funded,RiisRetail,2024-03-11T16:21:46.000+0000,a81d7ac2-33a5-42c3-9dd1-f728368c0a26,Removed,SaaS,81,2024-03-11T16:21:51.000+0000,0055g00000GCXjLAAX,2024-07-08T14:00:12.000+0000,0DB18BE8-DAE1-48EF-87B5-76FAA9248357,westeurope,0055g00000GCXjLAAX,Succeeded,2024-06-09T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,2289,02iJ1000000HUt2IAG,0055g00000GCXjLAAX,Microsoft Funded,DescartesSystemsGroup,2024-09-04T19:32:23.000+0000,4a9a6533-5be8-476e-8275-f99053e95a60,Active,SaaS,2289,2024-09-04T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,CDF3E4FC-6140-608C-E3D4-E3DB3DA176C8,canadacentral,0055g00000GCXjLAAX,Succeeded,2025-01-09T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Microsoft Funded,EximBank2,2024-09-17T23:19:20.000+0000,9e33c53a-84fd-4cc1-acea-120c7261fc1f,Active,SaaS,0,2024-09-17T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,,westeurope,0055g00000GCXjLAAX,Succeeded,2025-01-22T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,619,02i5g00000CFLcKAAX,0055g00000GCXjLAAX,Standard Monthly,MountSinai-Florida,2023-08-29T13:14:53.000+0000,f8f2b4da-ae56-46fa-a4e8-121eef4ef62f,Removed,SaaS,580,2023-08-29T13:14:59.000+0000,0055g00000GCXjLAAX,2024-06-04T14:00:10.000+0000,49FD0628-849D-8C51-D33F-EE243DBCE980,eastus,0055g00000GCXjLAAX,Succeeded,2099-07-12T03:56:00.000+0000,Standard Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,167,02iJ1000000HVDUIA4,0055g00000GCXjLAAX,Microsoft Funded,ETTEVÕTLUSEARENDAMISESIHTASUTUS,2024-09-12T03:16:56.000+0000,09afc26b-6dc5-450e-bc5d-12a9f2691706,Active,SaaS,167,2024-09-11T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,63043855-A97A-1A02-F512-C4BF3D01827E,westeurope,0055g00000GCXjLAAX,Succeeded,2025-01-16T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,37,02iJ1000000HUyWIAW,0055g00000GCXjLAAX,Microsoft Funded,POWDRCORP,2024-09-09T23:53:48.000+0000,6ec5bef4-cb77-406e-bece-12b56f330792,Active,SaaS,37,2024-09-09T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,1DB26DBB-3EFD-2A51-F17A-E35F52DA2CF7,eastus,0055g00000GCXjLAAX,Succeeded,2025-01-14T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,492,02iJ1000000HTivIAG,0055g00000GCXjLAAX,Microsoft Funded,ABNCONSOLIDATEDHOLDINGSPTYLTD-2,2024-08-08T13:25:23.000+0000,9f43a9a9-bd4f-4567-90f2-55465bdce894,Active,SaaS,526,2024-08-07T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:10.000+0000,C575EC3E-04B0-F2BE-5A48-BC61A4909146,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2025-01-20T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,137,02iJ1000000HQpuIAG,0055g00000GCXjLAAX,Microsoft Funded,MetService(MeteorologicalServiceofNewZealand),2024-06-03T00:00:50.000+0000,fc25c661-d7fe-4531-929a-72bd7afef27e,Active,SaaS,137,2024-06-02T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,29F4D072-9E94-16BB-799B-51ACC5FA0435,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2024-10-07T13:00:00.000+0000,Not Appliable
a820594a-fce0-4741-815d-ee0ebc71b30d,0,,0055g00000GCXjLAAX,,,2023-11-27T07:05:21.000+0000,e1641b65-2a97-4769-8a7d-85bd654913bc,Removed,MarketPlace,0,,0055g00000GCXjLAAX,2024-06-18T04:00:20.000+0000,,eastus,0055g00000GCXjLAAX,Succeeded,,
6e4f00c7-da89-4e3b-983b-1424a0f005e1,0,,0055g00000GCXjLAAX,,,2024-01-28T23:58:21.000+0000,843091ef-69bf-4559-8df3-89093d3cfb79,Removed,MarketPlace,0,,0055g00000GCXjLAAX,2024-06-17T00:00:09.000+0000,,westeurope,0055g00000GCXjLAAX,Succeeded,,
f0e1607b-4658-4abf-b6a8-5df6a5447929,0,,0055g00000GCXjLAAX,Microsoft Funded,RV-NETH-001,2024-06-26T15:11:15.000+0000,fe46031f-37e9-4882-af72-8da044514098,Active,SaaS,0,2024-06-26T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,,westeurope,0055g00000GCXjLAAX,Succeeded,2025-06-30T14:00:00.000+0000,Microsoft Funded
f0e1607b-4658-4abf-b6a8-5df6a5447929,1099,,0055g00000GCXjLAAX,Microsoft Funded,ForvisLLP,2023-09-27T18:34:31.000+0000,ad890d8f-223b-4bad-98d7-900314ca9fed,Active,SaaS,1544,2023-09-27T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:12.000+0000,,eastus,0055g00000GCXjLAAX,Succeeded,2023-12-26T13:00:00.000+0000,Not Applicable
a2a19903-06b3-4537-8a4f-b4df60fb9d41,1462,02i5g00000CFLcGAAX,0055g00000GCXjLAAX,Validating Hibernate Monthly Partner Fixed Monthly Monthly PAYG (Partner) Fixed Month (Partner),QMUL,2024-01-18T00:15:46.000+0000,63daf772-44d2-4024-a86c-c113cc592a6a,Active,MarketPlace,1517,2024-01-18T00:15:48.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,BA0275A3-1F98-9F60-6A84-3E6E1EBA5BFB,ukwest,0055g00000GCXjLAAX,Succeeded,,Validating Hibernate Monthly Standard Monthly Monthly PAYG (Partner) Fixed Month (Partner)
f0e1607b-4658-4abf-b6a8-5df6a5447929,818,02i5g00000CCkjuAAD,0055g00000GCXjLAAX,Microsoft Funded,INTERGRAPHCORPORATIONNEW,2024-03-04T15:12:56.000+0000,f5107b75-630d-473e-8d5f-c27931d401df,Removed,SaaS,819,2024-03-04T15:12:59.000+0000,0055g00000GCXjLAAX,2024-07-06T18:00:34.000+0000,F3C94226-2269-A9C6-74B8-2F7CAC74AB37,eastus,0055g00000GCXjLAAX,Succeeded,2024-06-02T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,477,,0055g00000GCXjLAAX,Microsoft Funded,LaTrobeUniversity,2024-02-28T14:11:20.000+0000,a9a52134-012a-4282-9177-dd039d11a615,Removed,SaaS,479,2024-02-28T14:11:22.000+0000,0055g00000GCXjLAAX,2024-07-08T20:00:27.000+0000,,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2024-05-28T14:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,164,02iJ1000000HT43IAG,0055g00000GCXjLAAX,Microsoft Funded,LocalGovernmentManagementAgency(LGMA),2024-07-25T17:58:25.000+0000,b51f9a2a-aea6-4ed1-b0bd-e506028cd6d3,Active,SaaS,170,2024-07-25T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,39ABFF9C-3B80-6B46-77E3-0665379852BF,westeurope,0055g00000GCXjLAAX,Succeeded,2024-11-29T13:00:00.000+0000,Not Applicable
3fc14326-6dff-4b94-bbc2-e8db118092a7,6,,0055g00000GCXjLAAX,Validating,test,2024-07-16T18:51:06.000+0000,3b54de48-fbfd-4b48-9ad4-efebddb08ee0,Removed,MarketPlace,6,2024-07-16T18:51:08.000+0000,0055g00000GCXjLAAX,2024-07-17T14:00:12.000+0000,BE5FA3C2-1BE9-4BF4-8E0F-92E432B81644,australiasoutheast,0055g00000GCXjLAAX,Succeeded,2023-07-22T03:37:00.000+0000,Validating
f0e1607b-4658-4abf-b6a8-5df6a5447929,1641,,0055g00000GCXjLAAX,Microsoft Funded,GQC-SociétédesAlcoolsduQuébec(SAQ),2024-05-12T19:25:21.000+0000,6a9a1a6f-1d48-4a61-8ca6-f6ba2a02faac,Removed,SaaS,1643,2024-05-12T14:00:00.000+0000,0055g00000GCXjLAAX,2024-09-30T18:00:09.000+0000,7554FC0E-7373-C79D-604A-E37E20042E0F,canadacentral,0055g00000GCXjLAAX,Succeeded,2024-08-10T14:00:00.000+0000,Not Applicable
2baeda3f-1020-4724-b72c-afb3a24e72c0,341,02i5g000000xGWpAAM,0055g00000GCXjLAAX,Hibernate Monthly,AberdeenCityCouncil,2023-02-15T00:53:15.000+0000,6026724c-d4e9-4fb5-94bd-f6c27a991dd7,Active,MarketPlace,353,2023-02-14T13:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:06.000+0000,AFFAF985-84FC-1D38-C836-4AAA421F4886,uksouth,0055g00000GCXjLAAX,Succeeded,2024-11-05T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,80,,0055g00000GCXjLAAX,Microsoft Funded,SonocoProductsCompany,2024-01-30T15:34:48.000+0000,7d2f8d9e-024d-4b27-959e-17d43522c362,Removed,SaaS,80,2024-01-30T15:35:03.000+0000,0055g00000GCXjLAAX,2024-07-08T12:00:30.000+0000,8211594B-0FAD-71E0-01AD-4ACC0A85C9CE,eastus,0055g00000GCXjLAAX,Succeeded,2024-04-29T14:00:00.000+0000,Not Applicable
4b30c28d-7b56-4cb3-8901-dbbff704b944,371,02iJ1000000HQL0IAO,0055g00000GCXjLAAX,Hibernate Monthly,IRISCapitalLtd,2024-06-07T04:31:11.000+0000,8ee50513-17ef-4673-a2fc-198117a38aea,Active,MarketPlace,375,2024-06-06T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:07.000+0000,3BD0B74A-AAD6-87FE-E3A6-F21A40DCEDAD,uksouth,0055g00000GCXjLAAX,Succeeded,2024-11-03T13:00:00.000+0000,Hibernate Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,633,02iJ1000000HThBIAW,0055g00000GCXjLAAX,Microsoft Funded,OrifarmGroup,2024-08-07T13:58:30.000+0000,be0bd0b0-07ce-4981-9d89-22a3b8d7e97e,Active,SaaS,636,2024-08-06T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:14.000+0000,22E06CB9-3156-BE70-63C7-5AC08D61FE52,westeurope,0055g00000GCXjLAAX,Succeeded,2024-12-11T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,9,02iJ1000000HSFHIA4,0055g00000GCXjLAAX,Microsoft Funded,PEPPERCONSTRUCTIONCO,2024-07-09T04:02:00.000+0000,62c04749-74cd-4445-bfa6-2e29029396bb,Removed,SaaS,9,2024-07-08T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-01T12:00:14.000+0000,B18E4369-2523-EDC4-430C-A57C6C638CE1,eastus,0055g00000GCXjLAAX,Succeeded,2024-11-12T13:00:00.000+0000,Not Applicable
f0e1607b-4658-4abf-b6a8-5df6a5447929,221,02i5g000000xH9ZAAU,0055g00000GCXjLAAX,Standard Monthly,ERWOHoldingAG,2023-12-07T19:14:20.000+0000,6a4af18d-9e53-40ee-8f8a-2f6c5e2f8702,Removed,SaaS,223,2023-12-07T19:14:22.000+0000,0055g00000GCXjLAAX,2024-06-06T00:00:09.000+0000,DCF337A7-3B80-68A0-EF94-CDAD7E9D2E18,westeurope,0055g00000GCXjLAAX,Succeeded,2099-07-12T03:56:00.000+0000,Standard Monthly
f0e1607b-4658-4abf-b6a8-5df6a5447929,515,02iJ1000000HTnmIAG,0055g00000GCXjLAAX,Microsoft Funded,LESYČR,2024-08-12T15:44:39.000+0000,4263efc6-4a97-4d9d-86cf-31dd9d5b6506,Active,SaaS,515,2024-08-12T14:00:00.000+0000,0055g00000GCXjLAAX,2024-10-16T19:00:13.000+0000,0B7DC1F5-3E72-C690-9FA1-EE32A11313E8,westeurope,0055g00000GCXjLAAX,Succeeded,2024-12-17T13:00:00.000+0000,Not Applicable
